Artist,Artist_URL,Result
Wop Fisher,https://en.wikipedia.org/wiki/Wop_Fisher,404
Worm,https://en.wikipedia.org/wiki/Worm,200
X,https://en.wikipedia.org/wiki/X,200
X1 ,https://en.wikipedia.org/wiki/X1_,200
Xploder,https://en.wikipedia.org/wiki/Xploder,200
Xsaddi,https://en.wikipedia.org/wiki/Xsaddi,404
XXXTENTACION,https://en.wikipedia.org/wiki/XXXTENTACION,200
,https://en.wikipedia.org/wiki/,200
Y,https://en.wikipedia.org/wiki/Y,200
Y to the One,https://en.wikipedia.org/wiki/Y_to_the_One,404
Ya Boy H,https://en.wikipedia.org/wiki/Ya_Boy_H,404
Yaki Kadafi ,https://en.wikipedia.org/wiki/Yaki_Kadafi_,200
Yaya White,https://en.wikipedia.org/wiki/Yaya_White,404
Yaygo,https://en.wikipedia.org/wiki/Yaygo,404
YBC Bam,https://en.wikipedia.org/wiki/YBC_Bam,404
YBM Breezy ,https://en.wikipedia.org/wiki/YBM_Breezy_,404
YBN Valley ,https://en.wikipedia.org/wiki/YBN_Valley_,404
YC,https://en.wikipedia.org/wiki/YC,200
YD4SS,https://en.wikipedia.org/wiki/YD4SS,404
Yella ,https://en.wikipedia.org/wiki/Yella_,200
YNC Feezy,https://en.wikipedia.org/wiki/YNC_Feezy,404
YNW Juvy ,https://en.wikipedia.org/wiki/YNW_Juvy_,404
YNW Sakchaser ,https://en.wikipedia.org/wiki/YNW_Sakchaser_,404
Young Ace,https://en.wikipedia.org/wiki/Young_Ace,200
Young Affishal,https://en.wikipedia.org/wiki/Young_Affishal,404
Young Cliff ,https://en.wikipedia.org/wiki/Young_Cliff_,404
Young Curt,https://en.wikipedia.org/wiki/Young_Curt,404
Young Drac,https://en.wikipedia.org/wiki/Young_Drac,404
,https://en.wikipedia.org/wiki/,200
Young Freq,https://en.wikipedia.org/wiki/Young_Freq,404
Young Greatness,https://en.wikipedia.org/wiki/Young_Greatness,200
Young Grinn,https://en.wikipedia.org/wiki/Young_Grinn,404
Young Icee,https://en.wikipedia.org/wiki/Young_Icee,404
Young Pappy ,https://en.wikipedia.org/wiki/Young_Pappy_,404
Young Prozpekt,https://en.wikipedia.org/wiki/Young_Prozpekt,404
Young Randall ,https://en.wikipedia.org/wiki/Young_Randall_,404
Young Ready,https://en.wikipedia.org/wiki/Young_Ready,404
Young Smoke,https://en.wikipedia.org/wiki/Young_Smoke,200
YPN Boomtown,https://en.wikipedia.org/wiki/YPN_Boomtown,404
YTE Lez,https://en.wikipedia.org/wiki/YTE_Lez,404
Yung Dubz,https://en.wikipedia.org/wiki/Yung_Dubz,404
Yung Hott,https://en.wikipedia.org/wiki/Yung_Hott,404
Yung Kaptin,https://en.wikipedia.org/wiki/Yung_Kaptin,404
Yung LT,https://en.wikipedia.org/wiki/Yung_LT,404
Yung Mazi,https://en.wikipedia.org/wiki/Yung_Mazi,404
Yung Scoop Guala,https://en.wikipedia.org/wiki/Yung_Scoop_Guala,404
Yung Teddy,https://en.wikipedia.org/wiki/Yung_Teddy,404
Yung Theory ,https://en.wikipedia.org/wiki/Yung_Theory_,404
YungN Mizzy ,https://en.wikipedia.org/wiki/YungN_Mizzy_,404
Yus Gz,https://en.wikipedia.org/wiki/Yus_Gz,404
Yusef Afloat ,https://en.wikipedia.org/wiki/Yusef_Afloat_,404
Z,https://en.wikipedia.org/wiki/Z,200
Zed Dibiase,https://en.wikipedia.org/wiki/Zed_Dibiase,404
Zeko ,https://en.wikipedia.org/wiki/Zeko_,200
Zoe Dowdell,https://en.wikipedia.org/wiki/Zoe_Dowdell,404
Zoe Realla,https://en.wikipedia.org/wiki/Zoe_Realla,404
Zoink,https://en.wikipedia.org/wiki/Zoink,200
Zone 7 ,https://en.wikipedia.org/wiki/Zone_7_,200
Zumzy Brown,https://en.wikipedia.org/wiki/Zumzy_Brown,404
